DecID,HexID,SampleName,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation No.,DOI,Tag
368,0170,Dearing Crampton-Flood 2020 IndiaETH2,Soil,19.37,75.71,temy4y4q6,27,26.99746377,NA,0,0.01,0,0,0,0,0.02,0.2,0.01,0.04,0,0,0.45,0.24,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0170.temy4y4q6.12
369,0171,Dearing Crampton-Flood 2020 IndiaETH5,Soil,19.62,75.02,temre5eyu,26.58,26.58391304,NA,0.01,0.03,0,0,0,0,0.06,0.14,0.03,0.08,0,0.01,0.38,0.23,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0171.temre5eyu.12
370,0172,Dearing Crampton-Flood 2020 IndiaETH6,Soil,19.88,74.51,tescpe092,26.44,26.44282609,NA,0.01010101,0.03030303,0,0,0,0,0.050505051,0.181818182,0.02020202,0.070707071,0,0.01010101,0.434343434,0.171717172,0.02020202,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0172.tescpe092.12
371,0173,Dearing Crampton-Flood 2020 IndiaETH7,Soil,20.14,73.97,tesde4rk1,24.48,24.47789855,NA,0,0.030612245,0,0,0,0,0.030612245,0.224489796,0.010204082,0.071428571,0,0,0.408163265,0.204081633,0.020408163,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0173.tesde4rk1.12
372,0174,Dearing Crampton-Flood 2020 IndiaETH8,Soil,20.11,74.06,tesdmkbv5,25.19,25.19485507,NA,0.00990099,0.03960396,0,0.00990099,0,0,0.03960396,0.257425743,0.00990099,0.108910891,0,0.00990099,0.277227723,0.217821782,0.01980198,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0174.tesdmkbv5.12
373,0175,Dearing Crampton-Flood 2020 IndiaG10,Soil,16.7,82.03,tffr48hkt,27.99,27.9892029,NA,0,0,0,0,0,0,0.05,0.13,0.01,0.06,0,0,0.51,0.21,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0175.tffr48hkt.12
374,0176,Dearing Crampton-Flood 2020 IndiaG14,Soil,16.95,81.75,tg40km8sc,27.89,27.88833333,NA,0,0.01010101,0,0,0,0,0.04040404,0.070707071,0.01010101,0.050505051,0,0.01010101,0.575757576,0.191919192,0.04040404,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0176.tg40km8sc.12
375,0177,Dearing Crampton-Flood 2020 IndiaG15,Soil,16.89,81.74,tg40h49r2,27.89,27.88833333,NA,0.01,0.01,0,0,0,0,0.05,0.11,0.01,0.04,0,0,0.59,0.15,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0177.tg40h49r2.12
376,0178,Dearing Crampton-Flood 2020 IndiaG17,Soil,16.69,81.8,tffnvqkfq,27.89,27.88833333,NA,0,0.01,0,0,0,0,0.03,0.1,0.01,0.05,0,0,0.51,0.25,0.04,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0178.tffnvqkfq.12
377,0179,Dearing Crampton-Flood 2020 IndiaG19,Soil,16.53,81.96,tffq111qn,27.89,27.88833333,NA,0,0.02,0,0,0,0,0.04,0.15,0.01,0.07,0,0.01,0.49,0.18,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0179.tffq111qn.12
378,017A,Dearing Crampton-Flood 2020 IndiaG20,Soil,17.63,81.64,tg4h3c2qj,25.49,25.49304348,NA,0,0,0,0,0,0,0.02970297,0.01980198,0,0,0,0,0.792079208,0.128712871,0.02970297,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,017A.tg4h3c2qj.12
379,017B,Dearing Crampton-Flood 2020 IndiaG21,Soil,17.72,81.57,tg4hb1v6q,25.49,25.49304348,NA,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0.92,0.05,0,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,017B.tg4hb1v6q.12
380,017C,Dearing Crampton-Flood 2020 IndiaG22,Soil,17.89,81.39,tg1vu0f2u,27.36,27.3557971,NA,0,0,0,0,0,0,0.04040404,0.03030303,0.01010101,0.01010101,0.01010101,0,0.757575758,0.111111111,0.03030303,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,017C.tg1vu0f2u.12
381,017D,Dearing Crampton-Flood 2020 IndiaG23,Soil,17.53,81.29,tg1g9z1xd,27.36,27.3557971,NA,0,0.01,0,0,0,0,0.05,0.11,0.01,0.03,0,0,0.65,0.12,0.02,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,017D.tg1g9z1xd.12
382,017E,Dearing Crampton-Flood 2020 IndiaG24,Soil,17.57,81.26,tg1gcne8x,27.36,27.3557971,NA,0,0.00990099,0,0,0,0,0.04950495,0.069306931,0.00990099,0.01980198,0,0,0.732673267,0.089108911,0.01980198,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,017E.tg1gcne8x.12
383,017F,Dearing Crampton-Flood 2020 IndiaG25,Soil,17.65,80.98,tg1s6tpfd,27.28,27.28304348,NA,0,0.010204082,0,0,0,0,0.051020408,0.12244898,0.010204082,0.040816327,0,0,0.520408163,0.204081633,0.040816327,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,017F.tg1s6tpfd.12
384,0180,Dearing Crampton-Flood 2020 IndiaG26,Soil,18.85,80.35,tg35hrt14,27.73,27.72971014,NA,0,0,0,0,0,0,0.04,0.07,0,0.03,0,0,0.67,0.15,0.04,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0180.tg35hrt14.12
385,0181,Dearing Crampton-Flood 2020 IndiaG27,Soil,19.01,81.19,tg3sps8v2,25.43,25.42666667,NA,0,0,0,0,0,0,0.01010101,0.02020202,0,0,0,0,0.909090909,0.050505051,0.01010101,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0181.tg3sps8v2.12
386,0182,Dearing Crampton-Flood 2020 IndiaG28,Soil,18.31,80.47,tg30pjhrq,27.71,27.70898551,NA,0,0.02,0,0,0,0,0.04,0.15,0.01,0.04,0,0,0.53,0.18,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0182.tg30pjhrq.12
387,0183,Dearing Crampton-Flood 2020 IndiaG29,Soil,18.75,80,tg2fsmq4x,27.73,27.72971014,NA,0,0.02020202,0,0,0,0,0.04040404,0.141414141,0.01010101,0.070707071,0,0.01010101,0.464646465,0.212121212,0.03030303,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0183.tg2fsmq4x.12
388,0184,Dearing Crampton-Flood 2020 IndiaG30,Soil,18.61,79.8,tg29zgue4,27.88,27.87963768,NA,0,0.01,0,0,0,0,0.03,0.11,0.01,0.06,0,0.01,0.43,0.29,0.05,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0184.tg29zgue4.12
389,0185,Dearing Crampton-Flood 2020 IndiaG31,Soil,18.9,79.16,tg2792ds3,27.69,27.68666667,NA,0,0.02020202,0,0,0,0,0.04040404,0.212121212,0.01010101,0.070707071,0,0,0.454545455,0.171717172,0.02020202,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0185.tg2792ds3.12
390,0186,Dearing Crampton-Flood 2020 IndiaG32,Soil,18.87,79.95,tg2g771vd,27.88,27.87963768,NA,0,0.01,0,0,0,0,0,0.12,0.01,0.04,0,0,0.57,0.19,0.06,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0186.tg2g771vd.12
391,0187,Dearing Crampton-Flood 2020 IndiaG33,Soil,18.87,79.85,tg2g350vx,27.88,27.87963768,NA,0.00990099,0.01980198,0,0,0,0,0.04950495,0.148514851,0.00990099,0.04950495,0,0,0.495049505,0.188118812,0.02970297,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0187.tg2g350vx.12
392,0188,Dearing Crampton-Flood 2020 IndiaG34,Soil,19.82,79.38,tg82y24gb,27.22,27.22463768,NA,0,0.01,0,0,0,0,0.04,0.11,0.01,0.08,0,0.01,0.46,0.25,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0188.tg82y24gb.12
393,0189,Dearing Crampton-Flood 2020 IndiaG35,Soil,19.86,79.12,tg82brmkv,27.22,27.22463768,NA,0,0.02020202,0,0,0,0,0.03030303,0.161616162,0.01010101,0.080808081,0,0.01010101,0.434343434,0.222222222,0.03030303,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0189.tg82brmkv.12
394,018A,Dearing Crampton-Flood 2020 IndiaG36,Soil,19.91,79.11,tg8320w0h,27.22,27.22463768,NA,0.00990099,0.01980198,0,0,0,0,0.02970297,0.138613861,0.01980198,0.069306931,0,0.00990099,0.415841584,0.247524752,0.03960396,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,018A.tg8320w0h.12
395,018B,Dearing Crampton-Flood 2020 IndiaG37,Soil,19.42,79.97,tg2y7z23s,27.71,27.70942029,NA,0,0.02020202,0,0,0,0,0.050505051,0.141414141,0.01010101,0.04040404,0,0,0.565656566,0.151515152,0.02020202,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,018B.tg2y7z23s.12
396,018C,Dearing Crampton-Flood 2020 IndiaG38,Soil,19.68,79.79,tg2xzwtk3,27.76,27.75789855,NA,0,0,0,0,0,0,0.02,0.07,0.01,0.02,0,0,0.61,0.23,0.04,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,018C.tg2xzwtk3.12
397,018D,Dearing Crampton-Flood 2020 IndiaG39,Soil,19.79,79.71,tg88tfej1,27.76,27.75789855,NA,0,0.010309278,0,0,0,0,0.010309278,0.134020619,0,0.041237113,0,0,0.556701031,0.216494845,0.030927835,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,018D.tg88tfej1.12
398,018E,Dearing Crampton-Flood 2020 IndiaG40,Soil,20.48,79.94,tg8ue0689,27.29,27.29,NA,0.01,0.02,0,0,0,0,0.05,0.13,0.01,0.06,0,0.01,0.5,0.19,0.02,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,018E.tg8ue0689.12
399,018F,Dearing Crampton-Flood 2020 IndiaG41,Soil,20.12,79.93,tg8f6yepr,27.29,27.29,NA,0.01,0.03,0,0,0,0,0.05,0.17,0.01,0.08,0,0.01,0.41,0.21,0.02,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,018F.tg8f6yepr.12
400,0190,Dearing Crampton-Flood 2020 IndiaG42,Soil,20.13,79,tg84t8w19,27.51,27.50862319,NA,0,0.05,0,0,0,0,0.01,0.34,0,0.14,0,0.01,0.11,0.33,0.01,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0190.tg84t8w19.12
401,0191,Dearing Crampton-Flood 2020 IndiaG43,Soil,19.82,78.58,texbu0h5y,27.33,27.32789855,NA,0,0.02,0,0,0,0,0.02,0.2,0.01,0.06,0,0,0.46,0.2,0.03,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0191.texbu0h5y.12
402,0192,Dearing Crampton-Flood 2020 IndiaG44,Soil,18.86,77.96,ter7q12er,27.35,27.34615942,NA,0,0.01010101,0,0,0,0,0.04040404,0.141414141,0.01010101,0.080808081,0,0,0.393939394,0.292929293,0.03030303,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0192.ter7q12er.12
403,0193,Dearing Crampton-Flood 2020 IndiaG45,Soil,19.15,77.35,terhbnhsc,27.26,27.25695652,NA,0,0.02,0,0,0,0,0.03,0.15,0.01,0.04,0,0,0.46,0.23,0.06,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0193.terhbnhsc.12
404,0194,Dearing Crampton-Flood 2020 IndiaG46,Soil,19.02,76.73,teqs4n3pd,27.3,27.30405797,NA,0,0.04040404,0,0,0,0,0.01010101,0.282828283,0,0.121212121,0,0.01010101,0.181818182,0.343434343,0.01010101,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0194.teqs4n3pd.12
405,0195,Dearing Crampton-Flood 2020 IndiaG47,Soil,19.28,76.91,teqtwju4h,27.3,27.30405797,NA,0,0.02,0,0,0,0,0.03,0.19,0,0.05,0,0,0.52,0.18,0.01,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0195.teqtwju4h.12
406,0196,Dearing Crampton-Flood 2020 IndiaG48,Soil,19.54,76.97,teqxpmpuf,26.95,26.95289855,NA,0,0.03,0,0,0,0,0.02,0.26,0,0.07,0,0,0.33,0.27,0.02,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0196.teqxpmpuf.12
407,0197,Dearing Crampton-Flood 2020 IndiaX41,Soil,20.45,79.99,tg8uk4ycy,27.29,27.29,NA,0,0,0,0,0,0,0.02,0.04,0,0.01,0,0,0.86,0.06,0.01,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0197.tg8uk4ycy.12
408,0198,Dearing Crampton-Flood 2020 IndiaX44,Soil,19.01,78.66,terujuwmq,27.28,27.28152174,NA,0.01010101,0.03030303,0,0,0,0,0.04040404,0.171717172,0.01010101,0.080808081,0,0.01010101,0.414141414,0.212121212,0.02020202,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0198.terujuwmq.12
409,0199,Dearing Crampton-Flood 2020 IndiaX45,Soil,18.7,77.79,ter66hhzq,27.35,27.34615942,NA,0,0.01010101,0,0,0,0,0.02020202,0.181818182,0,0.060606061,0,0,0.414141414,0.272727273,0.04040404,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,0199.ter66hhzq.12
410,019A,Dearing Crampton-Flood 2020 IndiaX46,Soil,18.86,77.8,ter763k5r,27.35,27.34615942,NA,0,0.02,0,0,0,0,0.03,0.19,0.01,0.1,0,0.01,0.4,0.22,0.02,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,019A.ter763k5r.12
411,019B,Dearing Crampton-Flood 2020 IndiaX47,Soil,19.4,76.77,teqw6gwjn,27.3,27.30405797,NA,0,0.03030303,0,0,0,0,0.04040404,0.272727273,0.01010101,0.080808081,0,0,0.393939394,0.151515152,0.02020202,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,019B.teqw6gwjn.12
412,019C,Dearing Crampton-Flood 2020 IndiaX48,Soil,19.56,74.93,temr30f37,26.44,26.44282609,NA,0.009803922,0.058823529,0,0.009803922,0,0,0.039215686,0.303921569,0.009803922,0.117647059,0,0.009803922,0.205882353,0.225490196,0.009803922,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,019C.temr30f37.12
413,019D,Dearing Crampton-Flood 2020 New Zealand,Soil,-44.09,172.15,rb4mjmev1,11.27,11.26637681,NA,0.121212121,0.171717172,0,0,0,0,0.262626263,0.202020202,0.01010101,0.02020202,0,0,0.181818182,0.03030303,0,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,019D.rb4mjmev1.12
414,019E,Dearing Crampton-Flood 2020 Russia- Samoylov Island,Soil,71.86,129.29,yugby1dng,-14.76,7.335,NA,0.336633663,0.108910891,0,0.00990099,0,0,0.247524752,0.089108911,0.03960396,0.03960396,0,0,0.089108911,0.02970297,0.00990099,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,019E.yugby1dng.12
415,019F,Dearing Crampton-Flood 2020 Russia - Lena Delta,Soil,73.81,141.33,zjhebh9q7,-17.66,8.910434783,NA,0.31,0.04,0,0,0,0,0.35,0.07,0,0,0,0,0.23,0,0,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,019F.zjhebh9q7.12
416,01A0,Dearing Crampton-Flood 2020 Russia - Turan,Soil,51.64,101.71,y30mf2yby,-6.67,6.888521739,NA,0.11,0.1,0,0,0,0,0.2,0.17,0.06,0.08,0.01,0.01,0.18,0.07,0.01,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,01A0.y30mf2yby.12
417,01A1,Dearing Crampton-Flood 2020 Russia - Lena Plateau,Soil,61.1,127.34,yffe9dyjm,-8.7,11.92695652,NA,0.101010101,0.03030303,0,0,0,0,0.272727273,0.212121212,0,0,0,0,0.373737374,0.01010101,0,Dearing Crampton-Flood et al. (2020),12,10.1016/j.gca.2019.09.043,01A1.yffe9dyjm.12
418,01A2,Dillon_2018 AK-09-02,Bone,67.451,-163.549,b7gxwr568,-5.674999898,8.100000024,NA,0.111111111,0.076076076,0,0,0,0,0.263263263,0.242242242,0.01001001,0,0,0,0.264264264,0.033033033,0,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A2.b7gxwr568.13
419,01A3,Dillon_2018 TRC-01-01,Bone,35.182,-83.382,dnk8nsen4,13.06666664,13.06666664,NA,0.011022044,0.054108216,0,0,0,0,0.032064128,0.249498998,0.039078156,0.052104208,0.006012024,0.003006012,0.396793587,0.139278557,0.017034068,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A3.dnk8nsen4.13
420,01A4,Dillon_2018 TRC-01-02,Bone,35.182,-83.382,dnk8nsen4,13.06666664,13.06666664,NA,0.005994006,0.051948052,0,0,0,0,0.024975025,0.266733267,0.025974026,0.050949051,0.003996004,0.002997003,0.431568432,0.124875125,0.00999001,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A4.dnk8nsen4.13
421,01A5,Dillon_2018 TRC-01-03,Bone,35.182,-83.382,dnk8nsen4,13.06666664,13.06666664,NA,0.019,0.038,0,0,0,0,0.052,0.183,0.075,0.045,0.008,0.002,0.316,0.227,0.035,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A5.dnk8nsen4.13
422,01A6,Dillon_2018 TRW-03-01,Bone,35.777,-103.957,9wq5d3hb4,11.45000011,11.45000011,NA,0,0.233766234,0,0,0,0,0.016983017,0.572427572,0,0.024975025,0,0,0.130869131,0.013986014,0.006993007,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A6.9wq5d3hb4.13
423,01A7,Dillon_2018 TRW-03-02,Bone,35.777,-103.957,9wq5d3hb4,11.45000011,11.45000011,NA,0,0.23976024,0,0,0,0,0.008991009,0.605394605,0,0.016983017,0,0,0.11988012,0.008991009,0,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A7.9wq5d3hb4.13
424,01A8,Dillon_2018 BODY-02,Bone,29.94,-98.008,9v663f2v0,19.40833322,19.40833322,NA,0.010989011,0.034965035,0,0,0,0,0.103896104,0.224775225,0.020979021,0.004995005,0,0,0.55044955,0.045954046,0.002997003,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A8.9v663f2v0.13
425,01A9,Dillon_2018 BODY-03,Bone,29.94,-98.008,9v663f2v0,19.40833322,19.40833322,NA,0.02,0.056,0,0,0,0,0.096,0.411,0.002,0.023,0,0,0.357,0.035,0,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01A9.9v663f2v0.13
426,01AA,Dillon_2018 BODY-04-A,Bone,29.94,-98.008,9v663f2v0,19.40833322,19.40833322,NA,0.011,0.057,0,0,0,0,0.062,0.382,0.021,0,0,0,0.446,0.019,0.002,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01AA.9v663f2v0.13
427,01AB,Dillon_2018 BODY-04-B,Bone,29.94,-98.008,9v663f2v0,19.40833322,19.40833322,NA,0.01,0.052,0,0,0,0,0.049,0.33,0.03,0,0,0,0.506,0.023,0,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01AB.9v663f2v0.13
428,01AC,Dillon_2018 BODY-04-C,Bone,29.94,-98.008,9v663f2v0,19.40833322,19.40833322,NA,0.007992008,0.098901099,0,0,0,0,0.052947053,0.380619381,0.012987013,0,0,0,0.424575425,0.021978022,0,Dillon et al. (2018),13,10.1016/j.jas.2018.05.009,01AC.9v663f2v0.13
429,01AD,Ding_2018 1 core,Soil,51.103,10.397,u1p6sx4be,7.608333408,9.200000089,5.3,0.103360601,0.010833518,0,0,0,0,0.413331859,0.084567765,0.028852532,0.017466283,0.002763652,0,0.276586337,0.043776255,0.018461198,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01AD.u1p6sx4be.14
430,01AE,Ding_2018 2 core,Soil,51.104,10.398,u1p6sx5w6,7.608333408,9.200000089,4.5,0.060489787,0.005304142,0,0,0,0,0.389233721,0.069856675,0.006884099,0,0.00304706,0,0.442387992,0.016815258,0.005981266,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01AE.u1p6sx5w6.14
431,01AF,Ding_2018 3 core,Soil,51.107,10.398,u1p6sxexf,7.608333408,9.200000089,4.7,0.074857608,0.004882018,0.002169786,0,0,0,0.414564687,0.056143206,0.00759425,0.002847844,0.001627339,0,0.413344182,0.017493897,0.004475183,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01AF.u1p6sxexf.14
432,01B0,Ding_2018 4 core,Soil,51.108,10.412,u1p6szvv9,7.808333369,9.410000044,6,0.073609527,0.004941087,0.007221589,0.004941087,0,0,0.392499683,0.073989611,0.008235145,0.003040669,0.002280502,0,0.408336501,0.016343596,0.004561003,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B0.u1p6szvv9.14
433,01B1,Ding_2018 5 core,Soil,51.109,10.415,u1p6ubpgx,7.949999912,9.559999895,5.4,0.106465397,0.009704085,0.001477577,0.000678887,0,0,0.428377461,0.079429735,0.031548261,0.009464478,0.001677249,0,0.274709476,0.043448744,0.013018649,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B1.u1p6ubpgx.14
434,01B2,Ding_2018 6 core,Soil,51.111,10.424,u1p6v0qx0,8.058333419,8.809091002,6.5,0.084722801,0.055231346,0.01156732,0.008336807,0,0,0.265944143,0.16684035,0.03605669,0.108691121,0.003751563,0.002917882,0.183826594,0.060858691,0.011254689,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B2.u1p6v0qx0.14
435,01B3,Ding_2018 7 core,Soil,51.111,10.424,u1p6v0qx0,8.058333419,8.809091002,5.2,0.085514115,0.012569545,0.003090872,0.000824232,0,0,0.415825263,0.072120338,0.027405728,0.01957552,0.002678755,0,0.315681022,0.036678343,0.008036266,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B3.u1p6v0qx0.14
436,01B4,Ding_2018 8 core,Soil,51.109,10.411,u1p6ubj59,7.949999912,9.559999895,5,0.086428834,0.00809121,0,0,0,0,0.421846267,0.081402476,0.008336398,0.00478117,0.001716317,0,0.364349638,0.017408361,0.005639328,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B4.u1p6ubj59.14
437,01B5,Ding_2018 9 core,Soil,51.109,10.411,u1p6ubj59,7.949999912,9.559999895,4.9,0.087138462,0.007507692,0,0,0,0,0.449353846,0.056246154,0.009476923,0.004923077,0.001476923,0,0.355323077,0.016984615,0.011569231,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B5.u1p6ubj59.14
438,01B6,Ding_2018 10 core,Soil,51.111,10.422,u1p6v0mp4,8.058333419,8.809091002,6.7,0.059162063,0.13121547,0.037753223,0.018646409,0,0,0.051335175,0.137891344,0.116022099,0.234346225,0.010589319,0.016804788,0.080801105,0.070672192,0.034760589,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B6.u1p6v0mp4.14
439,01B7,Ding_2018 11 core,Soil,51.111,10.422,u1p6v0mp4,8.058333419,8.809091002,7.2,0.056177568,0.111962286,0.026320959,0.017481831,0,0,0.111569436,0.202121391,0.034767236,0.20133569,0.008053428,0.006285602,0.140836771,0.058338244,0.024749558,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B7.u1p6v0mp4.14
440,01B8,Ding_2018 X1 core,Soil,51.065,10.492,u1p6wb051,7.583333321,9.199999988,7.2,0.085248162,0.157858456,0.030560662,0.013556985,0,0,0.061810662,0.156709559,0.046185662,0.200597426,0.006893382,0.007123162,0.157169118,0.054917279,0.021369485,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B8.u1p6wb051.14
441,01B9,Ding_2018 X2 core,Soil,51.068,10.463,u1p6w0dut,7.408333406,9.010000086,7,0.031223629,0.161744023,0.065822785,0.028973277,0,0,0.030379747,0.150492264,0.039381153,0.241068917,0.021097046,0.013220816,0.078199719,0.077918425,0.0604782,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01B9.u1p6w0dut.14
442,01BA,Ding_2018 X3 core,Soil,51.07,10.464,u1p6w158k,7.408333406,9.010000086,6.7,0.052964133,0.127299758,0.028805055,0.022672366,0,0,0.064857833,0.20237874,0.049990708,0.247165954,0.011707861,0.008176919,0.093848727,0.063742799,0.026389147,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01BA.u1p6w158k.14
443,01BB,Ding_2018 X4 core,Soil,51.074,10.462,u1p6w1dpw,7.408333406,9.010000086,5.1,0.081911263,0.009598976,0,0,0,0,0.438033276,0.065273038,0.010985495,0.014611775,0.002346416,0,0.337350683,0.023250853,0.016638225,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01BB.u1p6w1dpw.14
444,01BC,Ding_2018 X5 core,Soil,51.076,10.461,u1p6w417q,7.533333438,9.130000126,6.1,0.084255162,0.051806785,0.007190265,0.004885693,0,0,0.22769174,0.170261799,0.075866519,0.092367257,0.008388643,0.002673304,0.137997788,0.081581858,0.055033186,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01BC.u1p6w417q.14
445,01BD,Ding_2018 X6 core,Soil,51.077,10.459,u1p6w4210,7.533333438,9.130000126,5.9,0.082847896,0.038834951,0.004012945,0.002200647,0,0,0.322847896,0.127508091,0.040517799,0.049838188,0.005307443,0.001423948,0.240776699,0.052038835,0.03184466,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01BD.u1p6w4210.14
446,01BE,Ding_2018 X7 core,Soil,51.077,10.454,u1p6tfk35,7.491666682,9.090000021,6.4,0.079807821,0.082343521,0.008541305,0.001868411,0,0,0.20405712,0.196049646,0.056185773,0.101694915,0.012545042,0.002001868,0.147070599,0.064193247,0.043640731,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01BE.u1p6tfk35.14
447,01BF,Ding_2018 X8 core,Soil,51.078,10.452,u1p6tf6yv,7.491666682,9.090000021,6.3,0.073649368,0.081097056,0.010166686,0.002246128,0,0,0.219174843,0.171533278,0.049769476,0.12531032,0.013358553,0.002718998,0.160775505,0.054498168,0.03570162,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01BF.u1p6tf6yv.14
448,01C0,Ding_2018 H3 core,Soil,51.114,10.431,u1p6v358e,8.14166655,8.890908963,7.3,0.04715172,0.094980259,0.023463057,0.010941906,0,0,0.181951495,0.105019741,0.023237451,0.150817823,0.00676819,0.004963339,0.28144388,0.051663847,0.017597293,Ding et al. (2018),14,10.1016/j.orggeochem.2018.10.005,01C0.u1p6v358e.14
